3959,90,2.006
3959,90,2.028
3959,90,1.914
3969,90,2.019
3970,90,1.945
3970,90,1.880
3970,90,1.984
3970,90,1.989
3970,90,1.875
3970,90,1.884
3971,90,1.893
3971,90,1.984
3981,90,2.006
3981,90,1.993
3982,90,1.980
3982,90,1.949
3982,90,1.932
3982,90,1.997
3982,90,1.928
3982,90,1.919
3983,90,1.875
3993,90,1.936
3993,90,2.015
3993,90,1.906
3993,90,1.945
3994,90,1.936
3994,90,1.989
3994,90,1.945
3994,90,2.019
3994,90,1.862
4005,90,1.910
4005,90,1.954
4005,90,1.997
4005,90,1.923
4005,90,1.932
4005,90,1.975
4006,90,1.897
4006,90,1.993
4006,90,1.945
4016,90,2.015
4017,90,2.023
4017,90,1.980
4017,90,1.989
4017,90,1.893
4017,90,1.945
4017,90,1.884
4018,90,1.958
4018,90,1.975
4028,90,1.980
4028,90,1.893
4028,90,2.015
4029,90,1.954
4029,90,1.910
4029,90,1.980
4029,90,1.949
4029,90,1.936
4029,90,1.949
4040,90,1.936
4040,90,1.980
4040,90,1.971
4040,90,1.893
4040,90,1.906
4041,90,1.962
4041,90,1.980
4041,90,1.954
4041,90,1.997
4051,90,1.875
4052,90,1.932
4052,90,2.019
4052,90,2.063
4052,90,1.893
4052,90,2.015
4053,90,1.967
4053,90,1.954
4053,90,2.049
4063,90,1.954
4063,90,1.923
4064,90,1.967
4064,90,1.928
4064,90,1.980
4064,90,1.962
4064,90,1.919
4064,90,1.910
4065,90,1.993
4075,90,1.967
4075,90,2.006
4075,90,1.884
4075,90,2.045
4076,90,1.984
4076,90,1.989
4076,90,2.006
4076,90,1.989
4076,90,1.893
4087,90,1.919
4087,90,1.932
4087,90,2.023
4087,90,1.932
4087,90,1.945
4088,90,1.906
4088,90,1.989
4088,90,1.989
4088,90,1.910
4098,90,1.989
4099,90,1.962
4099,90,1.949
4099,90,1.941
4099,90,1.875
4099,90,1.893
4099,90,1.949
4100,90,2.071
4100,90,1.958
4110,90,1.936
4110,90,1.984
4110,90,2.015
4111,90,1.906
4111,90,1.867
4111,90,1.980
4111,90,1.980
4111,90,1.936
4111,90,1.975
4122,90,1.989
4122,90,1.997
4122,90,1.949
4122,90,1.975
4122,90,1.893
4123,90,1.928
4123,90,1.993
4123,90,1.919
4123,90,1.945
4134,90,1.914
4134,90,1.967
4134,90,2.010
4134,90,1.984
4134,90,1.858
4134,90,1.997
4135,90,2.006
4135,90,2.006
4135,90,2.041
4145,90,1.993
4145,90,1.984
4146,90,1.906
4146,90,1.958
4146,90,1.936
4146,90,1.910
4146,90,1.975
4146,90,1.975
4147,90,1.880
4157,90,1.074
4157,90,1.218
4157,90,1.235
4157,90,1.148
4158,90,1.187
4158,90,1.152
4158,90,1.218
4158,90,1.082
4158,90,1.196
4169,90,1.989
4169,90,1.936
4169,90,1.910
4169,90,2.006
4169,90,2.028
4170,90,1.858
4170,90,1.901
4170,90,2.045
4170,90,1.875
4180,90,1.993
4181,90,1.945
4181,90,2.006
4181,90,1.910
4181,90,1.993
4181,90,1.949
4181,90,1.945
4182,90,1.962
4182,90,1.923
4192,90,1.958
4192,90,1.919
4192,90,1.923
4193,90,1.945
4193,90,1.997
4193,90,1.910
4193,90,1.975
4193,90,1.954
4193,90,1.923
4204,90,1.901
4204,90,1.888
4204,90,1.901
4204,90,1.923
4205,90,1.936
4205,90,1.967
4205,90,1.888
4205,90,1.910
4205,90,1.910
4216,90,1.971
4216,90,1.949
4216,90,2.023
4216,90,1.897
4216,90,1.888
4216,90,1.919
4217,90,1.980
4217,90,1.919
4217,90,1.906
4227,90,1.923
4227,90,1.989
4228,90,1.975
4228,90,1.949
4228,90,1.945
